citation_link,link,method,similarity_link,source,source_case_topic,target,Similarity Type,Similarity Method,Model
False,62010CO0205-62016CJ0019,tfidf-nostem,True,62010CO0205,public health,62016CJ0019,Syntactic,Index,TF-IDF
False,62010CO0205-62013CJ0614,tfidf-nostem,True,62010CO0205,public health,62013CJ0614,Syntactic,Index,TF-IDF
False,62010CO0205-62015CJ0086,tfidf-nostem,True,62010CO0205,public health,62015CJ0086,Syntactic,Index,TF-IDF
False,62010CO0205-62013CJ0611,tfidf-nostem,True,62010CO0205,public health,62013CJ0611,Syntactic,Index,TF-IDF
False,62010CO0205-62002CJ0218,tfidf-nostem,True,62010CO0205,public health,62002CJ0218,Syntactic,Index,TF-IDF
False,62010CO0205-61994CO0199,tfidf-nostem,True,62010CO0205,public health,61994CO0199,Syntactic,Index,TF-IDF
False,61995CJ0380-61997CJ0386,tfidf-nostem,True,61995CJ0380,public health,61997CJ0386,Syntactic,Index,TF-IDF
False,61995CJ0380-61998CJ0391,tfidf-nostem,True,61995CJ0380,public health,61998CJ0391,Syntactic,Index,TF-IDF
False,61995CJ0380-61998CJ0185,tfidf-nostem,True,61995CJ0380,public health,61998CJ0185,Syntactic,Index,TF-IDF
False,61995CJ0380-61995CJ0304,tfidf-nostem,True,61995CJ0380,public health,61995CJ0304,Syntactic,Index,TF-IDF
False,61995CJ0380-61999CJ0123,tfidf-nostem,True,61995CJ0380,public health,61999CJ0123,Syntactic,Index,TF-IDF
False,61995CJ0380-61996CJ0329,tfidf-nostem,True,61995CJ0380,public health,61996CJ0329,Syntactic,Index,TF-IDF
False,61995CJ0380-61995CJ0160,tfidf-nostem,True,61995CJ0380,public health,61995CJ0160,Syntactic,Index,TF-IDF
False,61995CJ0380-61995CJ0161,tfidf-nostem,True,61995CJ0380,public health,61995CJ0161,Syntactic,Index,TF-IDF
False,61995CJ0380-61997CJ0008,tfidf-nostem,True,61995CJ0380,public health,61997CJ0008,Syntactic,Index,TF-IDF
False,61995CJ0380-61998CJ0401,tfidf-nostem,True,61995CJ0380,public health,61998CJ0401,Syntactic,Index,TF-IDF
False,61995CJ0380-62001CJ0064,tfidf-nostem,True,61995CJ0380,public health,62001CJ0064,Syntactic,Index,TF-IDF
False,61995CJ0380-61994CJ0260,tfidf-nostem,True,61995CJ0380,public health,61994CJ0260,Syntactic,Index,TF-IDF
False,61995CJ0380-61995CJ0311,tfidf-nostem,True,61995CJ0380,public health,61995CJ0311,Syntactic,Index,TF-IDF
False,61995CJ0380-61997CJ0385,tfidf-nostem,True,61995CJ0380,public health,61997CJ0385,Syntactic,Index,TF-IDF
False,61995CJ0380-61994CJ0259,tfidf-nostem,True,61995CJ0380,public health,61994CJ0259,Syntactic,Index,TF-IDF
False,61995CJ0380-61999CJ0494,tfidf-nostem,True,61995CJ0380,public health,61999CJ0494,Syntactic,Index,TF-IDF
False,61995CJ0380-62002CJ0352,tfidf-nostem,True,61995CJ0380,public health,62002CJ0352,Syntactic,Index,TF-IDF
False,61995CJ0380-61994CJ0170,tfidf-nostem,True,61995CJ0380,public health,61994CJ0170,Syntactic,Index,TF-IDF
False,61995CJ0380-61990CJ0328,tfidf-nostem,True,61995CJ0380,public health,61990CJ0328,Syntactic,Index,TF-IDF
False,61995CJ0380-61996CJ0091,tfidf-nostem,True,61995CJ0380,public health,61996CJ0091,Syntactic,Index,TF-IDF
False,62015CJ0138-62016CJ0557,tfidf-nostem,True,62015CJ0138,public health,62016CJ0557,Syntactic,Index,TF-IDF
False,62015CJ0138-62001CJ0223,tfidf-nostem,True,62015CJ0138,public health,62001CJ0223,Syntactic,Index,TF-IDF
False,62015CJ0138-62007CJ0527,tfidf-nostem,True,62015CJ0138,public health,62007CJ0527,Syntactic,Index,TF-IDF
False,62015CJ0138-62002CJ0112,tfidf-nostem,True,62015CJ0138,public health,62002CJ0112,Syntactic,Index,TF-IDF
False,62015CJ0138-62003CJ0031,tfidf-nostem,True,62015CJ0138,public health,62003CJ0031,Syntactic,Index,TF-IDF
False,62015CJ0138-62017CJ0423,tfidf-nostem,True,62015CJ0138,public health,62017CJ0423,Syntactic,Index,TF-IDF
False,62015CJ0138-62013CJ0104,tfidf-nostem,True,62015CJ0138,public health,62013CJ0104,Syntactic,Index,TF-IDF
False,62015CJ0138-62010CJ0185,tfidf-nostem,True,62015CJ0138,public health,62010CJ0185,Syntactic,Index,TF-IDF
False,62015CJ0138-62015CJ0629,tfidf-nostem,True,62015CJ0138,public health,62015CJ0629,Syntactic,Index,TF-IDF
False,62015CJ0138-61998CJ0094,tfidf-nostem,True,62015CJ0138,public health,61998CJ0094,Syntactic,Index,TF-IDF
False,62015CJ0138-62000CJ0172,tfidf-nostem,True,62015CJ0138,public health,62000CJ0172,Syntactic,Index,TF-IDF
False,62015CJ0138-62005CJ0319,tfidf-nostem,True,62015CJ0138,public health,62005CJ0319,Syntactic,Index,TF-IDF
False,62015CJ0138-61996CJ0368,tfidf-nostem,True,62015CJ0138,public health,61996CJ0368,Syntactic,Index,TF-IDF
False,62015CJ0138-62003CJ0036,tfidf-nostem,True,62015CJ0138,public health,62003CJ0036,Syntactic,Index,TF-IDF
False,62015CJ0138-62001CJ0106,tfidf-nostem,True,62015CJ0138,public health,62001CJ0106,Syntactic,Index,TF-IDF
False,62015CJ0138-61988CJ0369,tfidf-nostem,True,62015CJ0138,public health,61988CJ0369,Syntactic,Index,TF-IDF
False,62015CJ0138-62001CJ0113,tfidf-nostem,True,62015CJ0138,public health,62001CJ0113,Syntactic,Index,TF-IDF
False,62015CJ0138-62011CJ0535,tfidf-nostem,True,62015CJ0138,public health,62011CJ0535,Syntactic,Index,TF-IDF
False,62015CJ0138-62007CJ0140,tfidf-nostem,True,62015CJ0138,public health,62007CJ0140,Syntactic,Index,TF-IDF
False,62015CJ0138-61991CJ0219,tfidf-nostem,True,62015CJ0138,public health,61991CJ0219,Syntactic,Index,TF-IDF
False,62012CJ0512-62015CJ0296,tfidf-nostem,True,62012CJ0512,public health,62015CJ0296,Syntactic,Index,TF-IDF
False,62012CJ0512-62009CJ0421,tfidf-nostem,True,62012CJ0512,public health,62009CJ0421,Syntactic,Index,TF-IDF
False,62012CJ0512-62015CJ0412,tfidf-nostem,True,62012CJ0512,public health,62015CJ0412,Syntactic,Index,TF-IDF
False,62012CJ0512-62013CJ0528,tfidf-nostem,True,62012CJ0512,public health,62013CJ0528,Syntactic,Index,TF-IDF
False,62012CJ0512-62007CJ0060,tfidf-nostem,True,62012CJ0512,public health,62007CJ0060,Syntactic,Index,TF-IDF
False,62012CJ0512-62009CJ0086,tfidf-nostem,True,62012CJ0512,public health,62009CJ0086,Syntactic,Index,TF-IDF
False,62012CJ0512-62011CJ0291,tfidf-nostem,True,62012CJ0512,public health,62011CJ0291,Syntactic,Index,TF-IDF
False,62012CJ0512-62013CJ0544,tfidf-nostem,True,62012CJ0512,public health,62013CJ0544,Syntactic,Index,TF-IDF
False,62012CJ0512-62007CJ0140,tfidf-nostem,True,62012CJ0512,public health,62007CJ0140,Syntactic,Index,TF-IDF
False,62012CJ0512-62005CJ0319,tfidf-nostem,True,62012CJ0512,public health,62005CJ0319,Syntactic,Index,TF-IDF
False,62012CJ0512-62007CJ0527,tfidf-nostem,True,62012CJ0512,public health,62007CJ0527,Syntactic,Index,TF-IDF
False,62012CJ0512-62010CJ0185,tfidf-nostem,True,62012CJ0512,public health,62010CJ0185,Syntactic,Index,TF-IDF
False,62012CJ0512-62015CJ0276,tfidf-nostem,True,62012CJ0512,public health,62015CJ0276,Syntactic,Index,TF-IDF
False,62012CJ0512-62013CJ0358,tfidf-nostem,True,62012CJ0512,public health,62013CJ0358,Syntactic,Index,TF-IDF
False,62012CJ0512-61988CJ0369,tfidf-nostem,True,62012CJ0512,public health,61988CJ0369,Syntactic,Index,TF-IDF
False,62012CJ0512-62006CJ0084,tfidf-nostem,True,62012CJ0512,public health,62006CJ0084,Syntactic,Index,TF-IDF
False,62012CJ0512-62012CJ0109,tfidf-nostem,True,62012CJ0512,public health,62012CJ0109,Syntactic,Index,TF-IDF
False,62012CJ0512-62013CJ0691,tfidf-nostem,True,62012CJ0512,public health,62013CJ0691,Syntactic,Index,TF-IDF
False,62012CJ0512-62013CJ0104,tfidf-nostem,True,62012CJ0512,public health,62013CJ0104,Syntactic,Index,TF-IDF
False,62012CJ0512-62009CJ0062,tfidf-nostem,True,62012CJ0512,public health,62009CJ0062,Syntactic,Index,TF-IDF
False,62014CJ0442-62013CJ0673,tfidf-nostem,True,62014CJ0442,public health,62013CJ0673,Syntactic,Index,TF-IDF
True,62014CJ0442-62009CJ0266,tfidf-nostem,True,62014CJ0442,public health,62009CJ0266,Syntactic,Index,TF-IDF
False,62014CJ0442-62009CJ0204,tfidf-nostem,True,62014CJ0442,public health,62009CJ0204,Syntactic,Index,TF-IDF
False,62014CJ0442-62015CJ0457,tfidf-nostem,True,62014CJ0442,public health,62015CJ0457,Syntactic,Index,TF-IDF
False,62014CJ0442-62010CJ0071,tfidf-nostem,True,62014CJ0442,public health,62010CJ0071,Syntactic,Index,TF-IDF
False,62014CJ0442-62014CJ0148,tfidf-nostem,True,62014CJ0442,public health,62014CJ0148,Syntactic,Index,TF-IDF
False,62014CJ0442-62000CJ0233,tfidf-nostem,True,62014CJ0442,public health,62000CJ0233,Syntactic,Index,TF-IDF
False,62014CJ0442-62015CJ0460,tfidf-nostem,True,62014CJ0442,public health,62015CJ0460,Syntactic,Index,TF-IDF
False,62014CJ0442-62001CJ0316,tfidf-nostem,True,62014CJ0442,public health,62001CJ0316,Syntactic,Index,TF-IDF
False,62014CJ0442-62012CJ0203,tfidf-nostem,True,62014CJ0442,public health,62012CJ0203,Syntactic,Index,TF-IDF
False,62014CJ0442-61997CJ0217,tfidf-nostem,True,62014CJ0442,public health,61997CJ0217,Syntactic,Index,TF-IDF
False,62014CJ0442-62007CJ0127,tfidf-nostem,True,62014CJ0442,public health,62007CJ0127,Syntactic,Index,TF-IDF
False,62014CJ0442-61996CJ0321,tfidf-nostem,True,62014CJ0442,public health,61996CJ0321,Syntactic,Index,TF-IDF
False,62014CJ0442-62007CJ0061,tfidf-nostem,True,62014CJ0442,public health,62007CJ0061,Syntactic,Index,TF-IDF
False,62014CJ0442-62016CJ0577,tfidf-nostem,True,62014CJ0442,public health,62016CJ0577,Syntactic,Index,TF-IDF
False,62014CJ0442-62003CJ0364,tfidf-nostem,True,62014CJ0442,public health,62003CJ0364,Syntactic,Index,TF-IDF
False,62014CJ0442-62017CJ0058,tfidf-nostem,True,62014CJ0442,public health,62017CJ0058,Syntactic,Index,TF-IDF
True,62014CJ0442-62014CJ0191,tfidf-nostem,True,62014CJ0442,public health,62014CJ0191,Syntactic,Index,TF-IDF
False,62014CJ0442-62008CJ0390,tfidf-nostem,True,62014CJ0442,public health,62008CJ0390,Syntactic,Index,TF-IDF
False,62014CJ0442-62013CJ0108,tfidf-nostem,True,62014CJ0442,public health,62013CJ0108,Syntactic,Index,TF-IDF
False,62015CJ0282-62011CJ0636,tfidf-nostem,True,62015CJ0282,public health,62011CJ0636,Syntactic,Index,TF-IDF
False,62015CJ0282-62003CJ0211,tfidf-nostem,True,62015CJ0282,public health,62003CJ0211,Syntactic,Index,TF-IDF
False,62015CJ0282-62004CJ0154,tfidf-nostem,True,62015CJ0282,public health,62004CJ0154,Syntactic,Index,TF-IDF
False,62015CJ0282-62016CJ0111,tfidf-nostem,True,62015CJ0282,public health,62016CJ0111,Syntactic,Index,TF-IDF
False,62015CJ0282-62007CJ0383,tfidf-nostem,True,62015CJ0282,public health,62007CJ0383,Syntactic,Index,TF-IDF
False,62015CJ0282-62009CJ0327,tfidf-nostem,True,62015CJ0282,public health,62009CJ0327,Syntactic,Index,TF-IDF
False,62015CJ0282-62008CJ0446,tfidf-nostem,True,62015CJ0282,public health,62008CJ0446,Syntactic,Index,TF-IDF
False,62015CJ0282-62014CJ0448,tfidf-nostem,True,62015CJ0282,public health,62014CJ0448,Syntactic,Index,TF-IDF
False,62015CJ0282-62015CJ0672,tfidf-nostem,True,62015CJ0282,public health,62015CJ0672,Syntactic,Index,TF-IDF
False,62015CJ0282-62013CJ0443,tfidf-nostem,True,62015CJ0282,public health,62013CJ0443,Syntactic,Index,TF-IDF
True,62015CJ0282-62001CJ0236,tfidf-nostem,True,62015CJ0282,public health,62001CJ0236,Syntactic,Index,TF-IDF
False,62015CJ0282-62013CJ0137,tfidf-nostem,True,62015CJ0282,public health,62013CJ0137,Syntactic,Index,TF-IDF
False,62015CJ0282-62012CJ0299,tfidf-nostem,True,62015CJ0282,public health,62012CJ0299,Syntactic,Index,TF-IDF
False,62015CJ0282-62012CJ0609,tfidf-nostem,True,62015CJ0282,public health,62012CJ0609,Syntactic,Index,TF-IDF
False,62015CJ0282-62016CJ0519,tfidf-nostem,True,62015CJ0282,public health,62016CJ0519,Syntactic,Index,TF-IDF
False,62015CJ0282-62015CJ0019,tfidf-nostem,True,62015CJ0282,public health,62015CJ0019,Syntactic,Index,TF-IDF
False,62015CJ0282-62001CJ0095,tfidf-nostem,True,62015CJ0282,public health,62001CJ0095,Syntactic,Index,TF-IDF
False,62015CJ0282-62010CJ0544,tfidf-nostem,True,62015CJ0282,public health,62010CJ0544,Syntactic,Index,TF-IDF
False,62015CJ0282-61983CJ0109,tfidf-nostem,True,62015CJ0282,public health,61983CJ0109,Syntactic,Index,TF-IDF
True,62015CJ0282-62001CJ0192,tfidf-nostem,True,62015CJ0282,public health,62001CJ0192,Syntactic,Index,TF-IDF
False,62013CO0199-62015CJ0650,tfidf-nostem,True,62013CO0199,public health,62015CJ0650,Syntactic,Index,TF-IDF
False,62013CO0199-62012CJ0295,tfidf-nostem,True,62013CO0199,public health,62012CJ0295,Syntactic,Index,TF-IDF
False,62013CO0199-62011CJ0626,tfidf-nostem,True,62013CO0199,public health,62011CJ0626,Syntactic,Index,TF-IDF
False,62013CO0199-62013CJ0609,tfidf-nostem,True,62013CO0199,public health,62013CJ0609,Syntactic,Index,TF-IDF
False,62013CO0199-62011CJ0625,tfidf-nostem,True,62013CO0199,public health,62011CJ0625,Syntactic,Index,TF-IDF
False,62013CO0199-62005CO0368,tfidf-nostem,True,62013CO0199,public health,62005CO0368,Syntactic,Index,TF-IDF
False,62013CO0199-62015CO0264,tfidf-nostem,True,62013CO0199,public health,62015CO0264,Syntactic,Index,TF-IDF
False,62013CO0199-62017CJ0236,tfidf-nostem,True,62013CO0199,public health,62017CJ0236,Syntactic,Index,TF-IDF
False,62013CO0199-62015CJ0469,tfidf-nostem,True,62013CO0199,public health,62015CJ0469,Syntactic,Index,TF-IDF
False,62013CO0199-62013CO0287,tfidf-nostem,True,62013CO0199,public health,62013CO0287,Syntactic,Index,TF-IDF
False,62013CO0199-62013CO0288,tfidf-nostem,True,62013CO0199,public health,62013CO0288,Syntactic,Index,TF-IDF
False,62013CO0199-62016CO0170,tfidf-nostem,True,62013CO0199,public health,62016CO0170,Syntactic,Index,TF-IDF
False,62013CO0199-62017CJ0373,tfidf-nostem,True,62013CO0199,public health,62017CJ0373,Syntactic,Index,TF-IDF
False,62013CO0199-62015CJ0411,tfidf-nostem,True,62013CO0199,public health,62015CJ0411,Syntactic,Index,TF-IDF
False,62013CO0199-62015CO0523,tfidf-nostem,True,62013CO0199,public health,62015CO0523,Syntactic,Index,TF-IDF
False,62013CO0199-62013CJ0611,tfidf-nostem,True,62013CO0199,public health,62013CJ0611,Syntactic,Index,TF-IDF
False,62013CO0199-62013CJ0614,tfidf-nostem,True,62013CO0199,public health,62013CJ0614,Syntactic,Index,TF-IDF
False,62013CO0199-61995CJ0091,tfidf-nostem,True,62013CO0199,public health,61995CJ0091,Syntactic,Index,TF-IDF
False,62013CO0199-62013CO0289,tfidf-nostem,True,62013CO0199,public health,62013CO0289,Syntactic,Index,TF-IDF
False,62013CO0199-62016CJ0070,tfidf-nostem,True,62013CO0199,public health,62016CJ0070,Syntactic,Index,TF-IDF
False,62009CJ0013-62009CJ0007,tfidf-nostem,True,62009CJ0013,public health,62009CJ0007,Syntactic,Index,TF-IDF
False,62009CJ0013-62009CJ0012,tfidf-nostem,True,62009CJ0013,public health,62009CJ0012,Syntactic,Index,TF-IDF
False,62009CJ0013-62009CJ0009,tfidf-nostem,True,62009CJ0013,public health,62009CJ0009,Syntactic,Index,TF-IDF
False,62009CJ0013-62009CJ0008,tfidf-nostem,True,62009CJ0013,public health,62009CJ0008,Syntactic,Index,TF-IDF
False,62009CJ0013-62014CJ0029,tfidf-nostem,True,62009CJ0013,public health,62014CJ0029,Syntactic,Index,TF-IDF
False,62009CJ0013-62010CJ0127,tfidf-nostem,True,62009CJ0013,public health,62010CJ0127,Syntactic,Index,TF-IDF
False,62009CJ0013-62006CJ0528,tfidf-nostem,True,62009CJ0013,public health,62006CJ0528,Syntactic,Index,TF-IDF
False,62009CJ0013-62005CJ0118,tfidf-nostem,True,62009CJ0013,public health,62005CJ0118,Syntactic,Index,TF-IDF
False,62009CJ0013-62007CJ0395,tfidf-nostem,True,62009CJ0013,public health,62007CJ0395,Syntactic,Index,TF-IDF
False,62009CJ0013-62007CJ0328,tfidf-nostem,True,62009CJ0013,public health,62007CJ0328,Syntactic,Index,TF-IDF
False,62009CJ0013-62010CJ0035,tfidf-nostem,True,62009CJ0013,public health,62010CJ0035,Syntactic,Index,TF-IDF
False,62009CJ0013-62008CJ0143,tfidf-nostem,True,62009CJ0013,public health,62008CJ0143,Syntactic,Index,TF-IDF
False,62009CJ0013-62007CJ0040,tfidf-nostem,True,62009CJ0013,public health,62007CJ0040,Syntactic,Index,TF-IDF
False,62009CJ0013-62008CJ0505,tfidf-nostem,True,62009CJ0013,public health,62008CJ0505,Syntactic,Index,TF-IDF
False,62009CJ0013-62007CJ0034,tfidf-nostem,True,62009CJ0013,public health,62007CJ0034,Syntactic,Index,TF-IDF
False,62009CJ0013-62007CJ0090,tfidf-nostem,True,62009CJ0013,public health,62007CJ0090,Syntactic,Index,TF-IDF
False,62009CJ0013-62007CJ0341,tfidf-nostem,True,62009CJ0013,public health,62007CJ0341,Syntactic,Index,TF-IDF
False,62009CJ0013-62007CJ0009,tfidf-nostem,True,62009CJ0013,public health,62007CJ0009,Syntactic,Index,TF-IDF
False,62009CJ0013-62006CJ0054,tfidf-nostem,True,62009CJ0013,public health,62006CJ0054,Syntactic,Index,TF-IDF
False,62009CJ0013-62006CJ0327,tfidf-nostem,True,62009CJ0013,public health,62006CJ0327,Syntactic,Index,TF-IDF
False,61994CJ0054-62003CJ0398,tfidf-nostem,True,61994CJ0054,public health,62003CJ0398,Syntactic,Index,TF-IDF
False,61994CJ0054-61983CJ0094,tfidf-nostem,True,61994CJ0054,public health,61983CJ0094,Syntactic,Index,TF-IDF
False,61994CJ0054-61994CJ0267,tfidf-nostem,True,61994CJ0054,public health,61994CJ0267,Syntactic,Index,TF-IDF
False,61994CJ0054-61985CJ0054,tfidf-nostem,True,61994CJ0054,public health,61985CJ0054,Syntactic,Index,TF-IDF
False,61994CJ0054-61983CJ0288,tfidf-nostem,True,61994CJ0054,public health,61983CJ0288,Syntactic,Index,TF-IDF
False,61994CJ0054-62000CJ0148,tfidf-nostem,True,61994CJ0054,public health,62000CJ0148,Syntactic,Index,TF-IDF
False,61994CJ0054-62000CJ0166,tfidf-nostem,True,61994CJ0054,public health,62000CJ0166,Syntactic,Index,TF-IDF
False,61994CJ0054-61983CJ0114,tfidf-nostem,True,61994CJ0054,public health,61983CJ0114,Syntactic,Index,TF-IDF
False,61994CJ0054-62009CJ0266,tfidf-nostem,True,61994CJ0054,public health,62009CJ0266,Syntactic,Index,TF-IDF
False,61994CJ0054-61983CJ0289,tfidf-nostem,True,61994CJ0054,public health,61983CJ0289,Syntactic,Index,TF-IDF
False,61994CJ0054-61998CJ0465,tfidf-nostem,True,61994CJ0054,public health,61998CJ0465,Syntactic,Index,TF-IDF
False,61994CJ0054-61991CJ0194,tfidf-nostem,True,61994CJ0054,public health,61991CJ0194,Syntactic,Index,TF-IDF
False,61994CJ0054-61996CJ0400,tfidf-nostem,True,61994CJ0054,public health,61996CJ0400,Syntactic,Index,TF-IDF
False,61994CJ0054-61976CJ0068,tfidf-nostem,True,61994CJ0054,public health,61976CJ0068,Syntactic,Index,TF-IDF
False,61994CJ0054-61972CJ0018,tfidf-nostem,True,61994CJ0054,public health,61972CJ0018,Syntactic,Index,TF-IDF
False,61994CJ0054-61988CJ0125,tfidf-nostem,True,61994CJ0054,public health,61988CJ0125,Syntactic,Index,TF-IDF
False,61994CJ0054-62007CJ0368,tfidf-nostem,True,61994CJ0054,public health,62007CJ0368,Syntactic,Index,TF-IDF
False,61994CJ0054-61989CJ0046,tfidf-nostem,True,61994CJ0054,public health,61989CJ0046,Syntactic,Index,TF-IDF
False,61994CJ0054-61998CJ0306,tfidf-nostem,True,61994CJ0054,public health,61998CJ0306,Syntactic,Index,TF-IDF
False,61994CJ0054-62007CJ0081,tfidf-nostem,True,61994CJ0054,public health,62007CJ0081,Syntactic,Index,TF-IDF
False,62003CO0365-62005CJ0326,tfidf-nostem,True,62003CO0365,public health,62005CJ0326,Syntactic,Index,TF-IDF
False,62003CO0365-62016CJ0325,tfidf-nostem,True,62003CO0365,public health,62016CJ0325,Syntactic,Index,TF-IDF
False,62003CO0365-62016CJ0244,tfidf-nostem,True,62003CO0365,public health,62016CJ0244,Syntactic,Index,TF-IDF
False,62003CO0365-61997CO0089,tfidf-nostem,True,62003CO0365,public health,61997CO0089,Syntactic,Index,TF-IDF
False,62003CO0365-61998CO0159,tfidf-nostem,True,62003CO0365,public health,61998CO0159,Syntactic,Index,TF-IDF
False,62003CO0365-62002CO0399,tfidf-nostem,True,62003CO0365,public health,62002CO0399,Syntactic,Index,TF-IDF
False,62003CO0365-61999CO0329,tfidf-nostem,True,62003CO0365,public health,61999CO0329,Syntactic,Index,TF-IDF
False,62003CO0365-61998CO0363,tfidf-nostem,True,62003CO0365,public health,61998CO0363,Syntactic,Index,TF-IDF
False,62003CO0365-62001CO0480,tfidf-nostem,True,62003CO0365,public health,62001CO0480,Syntactic,Index,TF-IDF
False,62003CO0365-62006CJ0361,tfidf-nostem,True,62003CO0365,public health,62006CJ0361,Syntactic,Index,TF-IDF
False,62003CO0365-62007CO0277,tfidf-nostem,True,62003CO0365,public health,62007CO0277,Syntactic,Index,TF-IDF
False,62003CO0365-61997CO0110,tfidf-nostem,True,62003CO0365,public health,61997CO0110,Syntactic,Index,TF-IDF
False,62003CO0365-61997CO0248,tfidf-nostem,True,62003CO0365,public health,61997CO0248,Syntactic,Index,TF-IDF
False,62003CO0365-62001CO0477,tfidf-nostem,True,62003CO0365,public health,62001CO0477,Syntactic,Index,TF-IDF
False,62003CO0365-61998CO0364,tfidf-nostem,True,62003CO0365,public health,61998CO0364,Syntactic,Index,TF-IDF
False,62003CO0365-62003CO0233,tfidf-nostem,True,62003CO0365,public health,62003CO0233,Syntactic,Index,TF-IDF
False,62003CO0365-61998CO0043,tfidf-nostem,True,62003CO0365,public health,61998CO0043,Syntactic,Index,TF-IDF
False,62003CO0365-62001CO0440,tfidf-nostem,True,62003CO0365,public health,62001CO0440,Syntactic,Index,TF-IDF
False,62003CO0365-62009CO0069,tfidf-nostem,True,62003CO0365,public health,62009CO0069,Syntactic,Index,TF-IDF
False,62003CO0365-62000CO0278,tfidf-nostem,True,62003CO0365,public health,62000CO0278,Syntactic,Index,TF-IDF
False,62003CJ0398-61994CJ0054,tfidf-nostem,True,62003CJ0398,public health,61994CJ0054,Syntactic,Index,TF-IDF
False,62003CJ0398-62007CJ0088,tfidf-nostem,True,62003CJ0398,public health,62007CJ0088,Syntactic,Index,TF-IDF
False,62003CJ0398-61983CJ0094,tfidf-nostem,True,62003CJ0398,public health,61983CJ0094,Syntactic,Index,TF-IDF
False,62003CJ0398-61986CJ0265,tfidf-nostem,True,62003CJ0398,public health,61986CJ0265,Syntactic,Index,TF-IDF
False,62003CJ0398-61989CJ0158,tfidf-nostem,True,62003CJ0398,public health,61989CJ0158,Syntactic,Index,TF-IDF
False,62003CJ0398-61974CJ0012,tfidf-nostem,True,62003CJ0398,public health,61974CJ0012,Syntactic,Index,TF-IDF
False,62003CJ0398-61985CJ0054,tfidf-nostem,True,62003CJ0398,public health,61985CJ0054,Syntactic,Index,TF-IDF
False,62003CJ0398-61996CJ0400,tfidf-nostem,True,62003CJ0398,public health,61996CJ0400,Syntactic,Index,TF-IDF
False,62003CJ0398-62009CJ0266,tfidf-nostem,True,62003CJ0398,public health,62009CJ0266,Syntactic,Index,TF-IDF
False,62003CJ0398-61998CJ0306,tfidf-nostem,True,62003CJ0398,public health,61998CJ0306,Syntactic,Index,TF-IDF
False,62003CJ0398-61986CJ0253,tfidf-nostem,True,62003CJ0398,public health,61986CJ0253,Syntactic,Index,TF-IDF
False,62003CJ0398-62004CJ0316,tfidf-nostem,True,62003CJ0398,public health,62004CJ0316,Syntactic,Index,TF-IDF
False,62003CJ0398-62005CJ0138,tfidf-nostem,True,62003CJ0398,public health,62005CJ0138,Syntactic,Index,TF-IDF
False,62003CJ0398-61998CJ0465,tfidf-nostem,True,62003CJ0398,public health,61998CJ0465,Syntactic,Index,TF-IDF
False,62003CJ0398-62006CJ0201,tfidf-nostem,True,62003CJ0398,public health,62006CJ0201,Syntactic,Index,TF-IDF
False,62003CJ0398-61984CJ0106,tfidf-nostem,True,62003CJ0398,public health,61984CJ0106,Syntactic,Index,TF-IDF
False,62003CJ0398-61996CJ0100,tfidf-nostem,True,62003CJ0398,public health,61996CJ0100,Syntactic,Index,TF-IDF
False,62003CJ0398-62009CJ0229,tfidf-nostem,True,62003CJ0398,public health,62009CJ0229,Syntactic,Index,TF-IDF
False,62003CJ0398-61977CJ0052,tfidf-nostem,True,62003CJ0398,public health,61977CJ0052,Syntactic,Index,TF-IDF
False,62003CJ0398-62009CJ0077,tfidf-nostem,True,62003CJ0398,public health,62009CJ0077,Syntactic,Index,TF-IDF
False,62014CJ0106-62015CJ0323,tfidf-nostem,True,62014CJ0106,public health,62015CJ0323,Syntactic,Index,TF-IDF
False,62014CJ0106-62015CJ0535,tfidf-nostem,True,62014CJ0106,public health,62015CJ0535,Syntactic,Index,TF-IDF
False,62014CJ0106-62015CJ0324,tfidf-nostem,True,62014CJ0106,public health,62015CJ0324,Syntactic,Index,TF-IDF
False,62014CJ0106-62014CJ0472,tfidf-nostem,True,62014CJ0106,public health,62014CJ0472,Syntactic,Index,TF-IDF
False,62014CJ0106-62017CJ0419,tfidf-nostem,True,62014CJ0106,public health,62017CJ0419,Syntactic,Index,TF-IDF
False,62014CJ0106-62011CJ0626,tfidf-nostem,True,62014CJ0106,public health,62011CJ0626,Syntactic,Index,TF-IDF
False,62014CJ0106-62015CJ0650,tfidf-nostem,True,62014CJ0106,public health,62015CJ0650,Syntactic,Index,TF-IDF
False,62014CJ0106-62007CJ0558,tfidf-nostem,True,62014CJ0106,public health,62007CJ0558,Syntactic,Index,TF-IDF
False,62014CJ0106-61985CJ0278,tfidf-nostem,True,62014CJ0106,public health,61985CJ0278,Syntactic,Index,TF-IDF
False,62014CJ0106-62013CO0288,tfidf-nostem,True,62014CJ0106,public health,62013CO0288,Syntactic,Index,TF-IDF
False,62014CJ0106-62013CO0287,tfidf-nostem,True,62014CJ0106,public health,62013CO0287,Syntactic,Index,TF-IDF
False,62014CJ0106-62013CO0289,tfidf-nostem,True,62014CJ0106,public health,62013CO0289,Syntactic,Index,TF-IDF
False,62014CJ0106-62013CO0290,tfidf-nostem,True,62014CJ0106,public health,62013CO0290,Syntactic,Index,TF-IDF
False,62014CJ0106-62011CJ0625,tfidf-nostem,True,62014CJ0106,public health,62011CJ0625,Syntactic,Index,TF-IDF
