,source,target,method,citation_link,source_case_topic,link,Similarity Type,Similarity Method,Model
6596,61995CJ0235,61997CJ0075,WMD_256_e30,False,social policy,61995CJ023561997CJ0075,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6597,61995CJ0235,61996CJ0242,WMD_256_e30,False,social policy,61995CJ023561996CJ0242,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6598,61995CJ0235,61994CJ0125,WMD_256_e30,False,social policy,61995CJ023561994CJ0125,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6599,61995CJ0235,61998CJ0048,WMD_256_e30,False,social policy,61995CJ023561998CJ0048,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6600,61995CJ0235,61998CJ0048,Law2Vec-200-WMD,False,social policy,61995CJ023561998CJ0048,Semantic,Word Mover's Distance,Law2Vec Embeddings
6601,61995CJ0235,61996CJ0263,Law2Vec-200-WMD,False,social policy,61995CJ023561996CJ0263,Semantic,Word Mover's Distance,Law2Vec Embeddings
6602,61995CJ0235,62002CJ0441,Law2Vec-200-WMD,False,social policy,61995CJ023562002CJ0441,Semantic,Word Mover's Distance,Law2Vec Embeddings
6603,61995CJ0235,61996CJ0242,Law2Vec-200-WMD,False,social policy,61995CJ023561996CJ0242,Semantic,Word Mover's Distance,Law2Vec Embeddings
6604,61995CJ0235,61999CJ0310,Law2Vec-200-WMD,False,social policy,61995CJ023561999CJ0310,Semantic,Word Mover's Distance,Law2Vec Embeddings
6605,61995CJ0235,62001CO0480,GoogleNews_300,False,social policy,61995CJ023562001CO0480,Semantic,Cosine Similarity,GoogleNews Embeddings
6606,61995CJ0235,61996CJ0020,GoogleNews_300,False,social policy,61995CJ023561996CJ0020,Semantic,Cosine Similarity,GoogleNews Embeddings
6607,61995CJ0235,61995CJ0408,GoogleNews_300,False,social policy,61995CJ023561995CJ0408,Semantic,Cosine Similarity,GoogleNews Embeddings
6608,61995CJ0235,61996CJ0090,GoogleNews_300,False,social policy,61995CJ023561996CJ0090,Semantic,Cosine Similarity,GoogleNews Embeddings
6609,61995CJ0235,61997CJ0273,GoogleNews_300,False,social policy,61995CJ023561997CJ0273,Semantic,Cosine Similarity,GoogleNews Embeddings
6610,61995CJ0235,61996CJ0263,GoogleNews-300-WMD,False,social policy,61995CJ023561996CJ0263,Semantic,Word Mover's Distance,GoogleNews Embeddings
6611,61995CJ0235,62002CJ0441,GoogleNews-300-WMD,False,social policy,61995CJ023562002CJ0441,Semantic,Word Mover's Distance,GoogleNews Embeddings
6612,61995CJ0235,61998CJ0048,GoogleNews-300-WMD,False,social policy,61995CJ023561998CJ0048,Semantic,Word Mover's Distance,GoogleNews Embeddings
6613,61995CJ0235,61999CJ0310,GoogleNews-300-WMD,False,social policy,61995CJ023561999CJ0310,Semantic,Word Mover's Distance,GoogleNews Embeddings
6614,61995CJ0235,62001CJ0153,GoogleNews-300-WMD,False,social policy,61995CJ023562001CJ0153,Semantic,Word Mover's Distance,GoogleNews Embeddings
6615,61995CJ0180,62007CJ0340,tfidf-quintgram-nostem,False,social policy,61995CJ018062007CJ0340,Syntactic,Index,TF-IDF Quintgrams
6616,61995CJ0180,62007CJ0543,tfidf-quintgram-nostem,False,social policy,61995CJ018062007CJ0543,Syntactic,Index,TF-IDF Quintgrams
6617,61995CJ0180,61988CJ0179,tfidf-quintgram-nostem,False,social policy,61995CJ018061988CJ0179,Syntactic,Index,TF-IDF Quintgrams
6618,61995CJ0180,61988CJ0177,tfidf-quintgram-nostem,False,social policy,61995CJ018061988CJ0177,Syntactic,Index,TF-IDF Quintgrams
6619,61995CJ0180,61994CJ0013,tfidf-quintgram-nostem,False,social policy,61995CJ018061994CJ0013,Syntactic,Index,TF-IDF Quintgrams
6620,61995CJ0180,61983CJ0014,tfidf-nostem,False,social policy,61995CJ018061983CJ0014,Syntactic,Index,TF-IDF
6621,61995CJ0180,61983CJ0079,tfidf-nostem,False,social policy,61995CJ018061983CJ0079,Syntactic,Index,TF-IDF
6622,61995CJ0180,62014CJ0407,tfidf-nostem,False,social policy,61995CJ018062014CJ0407,Syntactic,Index,TF-IDF
6623,61995CJ0180,61991CJ0271,tfidf-nostem,False,social policy,61995CJ018061991CJ0271,Syntactic,Index,TF-IDF
6624,61995CJ0180,61997CJ0167,tfidf-nostem,False,social policy,61995CJ018061997CJ0167,Syntactic,Index,TF-IDF
6625,61995CJ0180,61996CJ0104,law2vec_200,False,social policy,61995CJ018061996CJ0104,Semantic,Cosine Similarity,Law2Vec Embeddings
6626,61995CJ0180,61996CJ0350,law2vec_200,False,social policy,61995CJ018061996CJ0350,Semantic,Cosine Similarity,Law2Vec Embeddings
6627,61995CJ0180,61995CJ0386,law2vec_200,False,social policy,61995CJ018061995CJ0386,Semantic,Cosine Similarity,Law2Vec Embeddings
6628,61995CJ0180,61996CJ0170,law2vec_200,False,social policy,61995CJ018061996CJ0170,Semantic,Cosine Similarity,Law2Vec Embeddings
6629,61995CJ0180,61996CJ0321,law2vec_200,False,social policy,61995CJ018061996CJ0321,Semantic,Cosine Similarity,Law2Vec Embeddings
6630,61995CJ0180,61983CJ0014,jaccard,False,social policy,61995CJ018061983CJ0014,Syntactic,Index,Jaccard Distance
6631,61995CJ0180,61991CJ0271,jaccard,False,social policy,61995CJ018061991CJ0271,Syntactic,Index,Jaccard Distance
6632,61995CJ0180,61983CJ0079,jaccard,False,social policy,61995CJ018061983CJ0079,Syntactic,Index,Jaccard Distance
6633,61995CJ0180,61988CJ0177,jaccard,False,social policy,61995CJ018061988CJ0177,Syntactic,Index,Jaccard Distance
6634,61995CJ0180,61995CJ0066,jaccard,False,social policy,61995CJ018061995CJ0066,Syntactic,Index,Jaccard Distance
6635,61995CJ0180,61997CJ0232,doc2vec_256_e30,False,social policy,61995CJ018061997CJ0232,Semantic,Cosine Similarity,Doc2Vec Embeddings
6636,61995CJ0180,61995CJ0057,doc2vec_256_e30,False,social policy,61995CJ018061995CJ0057,Semantic,Cosine Similarity,Doc2Vec Embeddings
6637,61995CJ0180,61998CJ0060,doc2vec_256_e30,False,social policy,61995CJ018061998CJ0060,Semantic,Cosine Similarity,Doc2Vec Embeddings
6638,61995CJ0180,61997CJ0035,doc2vec_256_e30,False,social policy,61995CJ018061997CJ0035,Semantic,Cosine Similarity,Doc2Vec Embeddings
6639,61995CJ0180,62000CJ0275,doc2vec_256_e30,False,social policy,61995CJ018062000CJ0275,Semantic,Cosine Similarity,Doc2Vec Embeddings
6640,61995CJ0180,61999CJ0127,WMD_256_e30,False,social policy,61995CJ018061999CJ0127,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6641,61995CJ0180,61994CJ0041,WMD_256_e30,False,social policy,61995CJ018061994CJ0041,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6642,61995CJ0180,61997CJ0217,WMD_256_e30,False,social policy,61995CJ018061997CJ0217,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6643,61995CJ0180,62000CJ0161,WMD_256_e30,False,social policy,61995CJ018062000CJ0161,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6644,61995CJ0180,61995CO0399,WMD_256_e30,False,social policy,61995CJ018061995CO0399,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6645,61995CJ0180,62001CJ0285,Law2Vec-200-WMD,False,social policy,61995CJ018062001CJ0285,Semantic,Word Mover's Distance,Law2Vec Embeddings
6646,61995CJ0180,61990CJ0052,Law2Vec-200-WMD,False,social policy,61995CJ018061990CJ0052,Semantic,Word Mover's Distance,Law2Vec Embeddings
6647,61995CJ0180,62000CJ0147,Law2Vec-200-WMD,False,social policy,61995CJ018062000CJ0147,Semantic,Word Mover's Distance,Law2Vec Embeddings
6648,61995CJ0180,61999CJ0127,Law2Vec-200-WMD,False,social policy,61995CJ018061999CJ0127,Semantic,Word Mover's Distance,Law2Vec Embeddings
6649,61995CJ0180,61994CJ0041,Law2Vec-200-WMD,False,social policy,61995CJ018061994CJ0041,Semantic,Word Mover's Distance,Law2Vec Embeddings
6650,61995CJ0180,61996CJ0149,GoogleNews_300,False,social policy,61995CJ018061996CJ0149,Semantic,Cosine Similarity,GoogleNews Embeddings
6651,61995CJ0180,61981CJ0053,GoogleNews_300,False,social policy,61995CJ018061981CJ0053,Semantic,Cosine Similarity,GoogleNews Embeddings
6652,61995CJ0180,61996CJ0170,GoogleNews_300,False,social policy,61995CJ018061996CJ0170,Semantic,Cosine Similarity,GoogleNews Embeddings
6653,61995CJ0180,61996CJ0350,GoogleNews_300,False,social policy,61995CJ018061996CJ0350,Semantic,Cosine Similarity,GoogleNews Embeddings
6654,61995CJ0180,61995CJ0024,GoogleNews_300,False,social policy,61995CJ018061995CJ0024,Semantic,Cosine Similarity,GoogleNews Embeddings
6655,61995CJ0180,61999CJ0127,GoogleNews-300-WMD,False,social policy,61995CJ018061999CJ0127,Semantic,Word Mover's Distance,GoogleNews Embeddings
6656,61995CJ0180,61994CJ0041,GoogleNews-300-WMD,False,social policy,61995CJ018061994CJ0041,Semantic,Word Mover's Distance,GoogleNews Embeddings
6657,61995CJ0180,62010CO0205,GoogleNews-300-WMD,False,social policy,61995CJ018062010CO0205,Semantic,Word Mover's Distance,GoogleNews Embeddings
6658,61995CJ0180,62013CJ0409,GoogleNews-300-WMD,False,social policy,61995CJ018062013CJ0409,Semantic,Word Mover's Distance,GoogleNews Embeddings
6659,61995CJ0180,62004CJ0122,GoogleNews-300-WMD,False,social policy,61995CJ018062004CJ0122,Semantic,Word Mover's Distance,GoogleNews Embeddings
6660,61995CJ0001,61995CJ0100,tfidf-quintgram-nostem,False,social policy,61995CJ000161995CJ0100,Syntactic,Index,TF-IDF Quintgrams
6661,61995CJ0001,62007CJ0340,tfidf-quintgram-nostem,False,social policy,61995CJ000162007CJ0340,Syntactic,Index,TF-IDF Quintgrams
6662,61995CJ0001,62007CJ0543,tfidf-quintgram-nostem,False,social policy,61995CJ000162007CJ0543,Syntactic,Index,TF-IDF Quintgrams
6663,61995CJ0001,61994CJ0013,tfidf-quintgram-nostem,False,social policy,61995CJ000161994CJ0013,Syntactic,Index,TF-IDF Quintgrams
6664,61995CJ0001,61988CJ0179,tfidf-quintgram-nostem,False,social policy,61995CJ000161988CJ0179,Syntactic,Index,TF-IDF Quintgrams
6665,61995CJ0001,61995CJ0100,tfidf-nostem,False,social policy,61995CJ000161995CJ0100,Syntactic,Index,TF-IDF
6666,61995CJ0001,61989CJ0184,tfidf-nostem,True,social policy,61995CJ000161989CJ0184,Syntactic,Index,TF-IDF
6667,61995CJ0001,62006CJ0300,tfidf-nostem,False,social policy,61995CJ000162006CJ0300,Syntactic,Index,TF-IDF
6668,61995CJ0001,62002CJ0077,tfidf-nostem,False,social policy,61995CJ000162002CJ0077,Syntactic,Index,TF-IDF
6669,61995CJ0001,62002CJ0313,tfidf-nostem,False,social policy,61995CJ000162002CJ0313,Syntactic,Index,TF-IDF
6670,61995CJ0001,62000CJ0009,law2vec_200,False,social policy,61995CJ000162000CJ0009,Semantic,Cosine Similarity,Law2Vec Embeddings
6671,61995CJ0001,61995CJ0074,law2vec_200,False,social policy,61995CJ000161995CJ0074,Semantic,Cosine Similarity,Law2Vec Embeddings
6672,61995CJ0001,61997CJ0355,law2vec_200,False,social policy,61995CJ000161997CJ0355,Semantic,Cosine Similarity,Law2Vec Embeddings
6673,61995CJ0001,61996CJ0234,law2vec_200,False,social policy,61995CJ000161996CJ0234,Semantic,Cosine Similarity,Law2Vec Embeddings
6674,61995CJ0001,61997CJ0258,law2vec_200,False,social policy,61995CJ000161997CJ0258,Semantic,Cosine Similarity,Law2Vec Embeddings
6675,61995CJ0001,61995CJ0100,jaccard,False,social policy,61995CJ000161995CJ0100,Syntactic,Index,Jaccard Distance
6676,61995CJ0001,61995CJ0243,jaccard,False,social policy,61995CJ000161995CJ0243,Syntactic,Index,Jaccard Distance
6677,61995CJ0001,61989CJ0184,jaccard,True,social policy,61995CJ000161989CJ0184,Syntactic,Index,Jaccard Distance
6678,61995CJ0001,61997CJ0167,jaccard,False,social policy,61995CJ000161997CJ0167,Syntactic,Index,Jaccard Distance
6679,61995CJ0001,61996CJ0411,jaccard,True,social policy,61995CJ000161996CJ0411,Syntactic,Index,Jaccard Distance
6680,61995CJ0001,62000CJ0009,doc2vec_256_e30,False,social policy,61995CJ000162000CJ0009,Semantic,Cosine Similarity,Doc2Vec Embeddings
6681,61995CJ0001,61995CJ0003,doc2vec_256_e30,False,social policy,61995CJ000161995CJ0003,Semantic,Cosine Similarity,Doc2Vec Embeddings
6682,61995CJ0001,61997CJ0167,doc2vec_256_e30,False,social policy,61995CJ000161997CJ0167,Semantic,Cosine Similarity,Doc2Vec Embeddings
6683,61995CJ0001,61995CJ0351,doc2vec_256_e30,False,social policy,61995CJ000161995CJ0351,Semantic,Cosine Similarity,Doc2Vec Embeddings
6684,61995CJ0001,61995CJ0409,doc2vec_256_e30,False,social policy,61995CJ000161995CJ0409,Semantic,Cosine Similarity,Doc2Vec Embeddings
6685,61995CJ0001,61998CJ0236,WMD_256_e30,False,social policy,61995CJ000161998CJ0236,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6686,61995CJ0001,61995CJ0243,WMD_256_e30,False,social policy,61995CJ000161995CJ0243,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6687,61995CJ0001,61996CJ0234,WMD_256_e30,False,social policy,61995CJ000161996CJ0234,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6688,61995CJ0001,61996CJ0260,WMD_256_e30,False,social policy,61995CJ000161996CJ0260,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6689,61995CJ0001,61998CJ0322,WMD_256_e30,False,social policy,61995CJ000161998CJ0322,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6690,61995CJ0001,61995CJ0243,Law2Vec-200-WMD,False,social policy,61995CJ000161995CJ0243,Semantic,Word Mover's Distance,Law2Vec Embeddings
6691,61995CJ0001,61998CJ0236,Law2Vec-200-WMD,False,social policy,61995CJ000161998CJ0236,Semantic,Word Mover's Distance,Law2Vec Embeddings
6692,61995CJ0001,62002CJ0220,Law2Vec-200-WMD,False,social policy,61995CJ000162002CJ0220,Semantic,Word Mover's Distance,Law2Vec Embeddings
6693,61995CJ0001,61995CJ0074,Law2Vec-200-WMD,False,social policy,61995CJ000161995CJ0074,Semantic,Word Mover's Distance,Law2Vec Embeddings
6694,61995CJ0001,61996CJ0234,Law2Vec-200-WMD,False,social policy,61995CJ000161996CJ0234,Semantic,Word Mover's Distance,Law2Vec Embeddings
6695,61995CJ0001,62000CJ0009,GoogleNews_300,False,social policy,61995CJ000162000CJ0009,Semantic,Cosine Similarity,GoogleNews Embeddings
6696,61995CJ0001,61999CJ0481,GoogleNews_300,False,social policy,61995CJ000161999CJ0481,Semantic,Cosine Similarity,GoogleNews Embeddings
6697,61995CJ0001,61997CJ0394,GoogleNews_300,False,social policy,61995CJ000161997CJ0394,Semantic,Cosine Similarity,GoogleNews Embeddings
6698,61995CJ0001,61997CJ0350,GoogleNews_300,False,social policy,61995CJ000161997CJ0350,Semantic,Cosine Similarity,GoogleNews Embeddings
6699,61995CJ0001,61995CJ0351,GoogleNews_300,False,social policy,61995CJ000161995CJ0351,Semantic,Cosine Similarity,GoogleNews Embeddings
6700,61995CJ0001,61995CJ0243,GoogleNews-300-WMD,False,social policy,61995CJ000161995CJ0243,Semantic,Word Mover's Distance,GoogleNews Embeddings
6701,61995CJ0001,62002CJ0220,GoogleNews-300-WMD,False,social policy,61995CJ000162002CJ0220,Semantic,Word Mover's Distance,GoogleNews Embeddings
6702,61995CJ0001,61998CJ0303,GoogleNews-300-WMD,False,social policy,61995CJ000161998CJ0303,Semantic,Word Mover's Distance,GoogleNews Embeddings
6703,61995CJ0001,61998CJ0236,GoogleNews-300-WMD,False,social policy,61995CJ000161998CJ0236,Semantic,Word Mover's Distance,GoogleNews Embeddings
6704,61995CJ0001,61998CJ0285,GoogleNews-300-WMD,False,social policy,61995CJ000161998CJ0285,Semantic,Word Mover's Distance,GoogleNews Embeddings
6705,61994CJ0054,62003CJ0398,tfidf-quintgram-nostem,False,public health,61994CJ005462003CJ0398,Syntactic,Index,TF-IDF Quintgrams
6706,61994CJ0054,62000CJ0166,tfidf-quintgram-nostem,False,public health,61994CJ005462000CJ0166,Syntactic,Index,TF-IDF Quintgrams
6707,61994CJ0054,62000CJ0148,tfidf-quintgram-nostem,False,public health,61994CJ005462000CJ0148,Syntactic,Index,TF-IDF Quintgrams
6708,61994CJ0054,61998CJ0465,tfidf-quintgram-nostem,False,public health,61994CJ005461998CJ0465,Syntactic,Index,TF-IDF Quintgrams
6709,61994CJ0054,62009CJ0266,tfidf-quintgram-nostem,False,public health,61994CJ005462009CJ0266,Syntactic,Index,TF-IDF Quintgrams
6710,61994CJ0054,62003CJ0398,tfidf-nostem,False,public health,61994CJ005462003CJ0398,Syntactic,Index,TF-IDF
6711,61994CJ0054,61983CJ0094,tfidf-nostem,False,public health,61994CJ005461983CJ0094,Syntactic,Index,TF-IDF
6712,61994CJ0054,61994CJ0267,tfidf-nostem,False,public health,61994CJ005461994CJ0267,Syntactic,Index,TF-IDF
6713,61994CJ0054,61985CJ0054,tfidf-nostem,False,public health,61994CJ005461985CJ0054,Syntactic,Index,TF-IDF
6714,61994CJ0054,61983CJ0288,tfidf-nostem,False,public health,61994CJ005461983CJ0288,Syntactic,Index,TF-IDF
6715,61994CJ0054,61994CO0097,law2vec_200,False,public health,61994CJ005461994CO0097,Semantic,Cosine Similarity,Law2Vec Embeddings
6716,61994CJ0054,61991CJ0333,law2vec_200,False,public health,61994CJ005461991CJ0333,Semantic,Cosine Similarity,Law2Vec Embeddings
6717,61994CJ0054,61994CJ0094,law2vec_200,False,public health,61994CJ005461994CJ0094,Semantic,Cosine Similarity,Law2Vec Embeddings
6718,61994CJ0054,61994CJ0149,law2vec_200,False,public health,61994CJ005461994CJ0149,Semantic,Cosine Similarity,Law2Vec Embeddings
6719,61994CJ0054,61994CJ0143,law2vec_200,False,public health,61994CJ005461994CJ0143,Semantic,Cosine Similarity,Law2Vec Embeddings
6720,61994CJ0054,61992CJ0081,jaccard,False,public health,61994CJ005461992CJ0081,Syntactic,Index,Jaccard Distance
6721,61994CJ0054,61992CJ0037,jaccard,False,public health,61994CJ005461992CJ0037,Syntactic,Index,Jaccard Distance
6722,61994CJ0054,61992CJ0031,jaccard,False,public health,61994CJ005461992CJ0031,Syntactic,Index,Jaccard Distance
6723,61994CJ0054,61990CJ0008,jaccard,False,public health,61994CJ005461990CJ0008,Syntactic,Index,Jaccard Distance
6724,61994CJ0054,61987CJ0228,jaccard,False,public health,61994CJ005461987CJ0228,Syntactic,Index,Jaccard Distance
6725,61994CJ0054,61990CJ0378,doc2vec_256_e30,False,public health,61994CJ005461990CJ0378,Semantic,Cosine Similarity,Doc2Vec Embeddings
6726,61994CJ0054,61994CJ0049,doc2vec_256_e30,False,public health,61994CJ005461994CJ0049,Semantic,Cosine Similarity,Doc2Vec Embeddings
6727,61994CJ0054,61994CJ0083,doc2vec_256_e30,False,public health,61994CJ005461994CJ0083,Semantic,Cosine Similarity,Doc2Vec Embeddings
6728,61994CJ0054,61973CJ0124,doc2vec_256_e30,False,public health,61994CJ005461973CJ0124,Semantic,Cosine Similarity,Doc2Vec Embeddings
6729,61994CJ0054,61970CJ0009,doc2vec_256_e30,False,public health,61994CJ005461970CJ0009,Semantic,Cosine Similarity,Doc2Vec Embeddings
6730,61994CJ0054,61993CJ0296,WMD_256_e30,False,public health,61994CJ005461993CJ0296,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6731,61994CJ0054,61993CJ0367,WMD_256_e30,False,public health,61994CJ005461993CJ0367,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6732,61994CJ0054,62000CJ0062,WMD_256_e30,False,public health,61994CJ005462000CJ0062,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6733,61994CJ0054,61994CJ0050,WMD_256_e30,False,public health,61994CJ005461994CJ0050,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6734,61994CJ0054,61992CJ0052,WMD_256_e30,False,public health,61994CJ005461992CJ0052,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6735,61994CJ0054,61994CJ0050,Law2Vec-200-WMD,False,public health,61994CJ005461994CJ0050,Semantic,Word Mover's Distance,Law2Vec Embeddings
6736,61994CJ0054,61999CJ0429,Law2Vec-200-WMD,False,public health,61994CJ005461999CJ0429,Semantic,Word Mover's Distance,Law2Vec Embeddings
6737,61994CJ0054,61966CJ0005,Law2Vec-200-WMD,False,public health,61994CJ005461966CJ0005,Semantic,Word Mover's Distance,Law2Vec Embeddings
6738,61994CJ0054,62008CJ0101,Law2Vec-200-WMD,False,public health,61994CJ005462008CJ0101,Semantic,Word Mover's Distance,Law2Vec Embeddings
6739,61994CJ0054,62012CO0551,Law2Vec-200-WMD,False,public health,61994CJ005462012CO0551,Semantic,Word Mover's Distance,Law2Vec Embeddings
6740,61994CJ0054,61994CJ0094,GoogleNews_300,False,public health,61994CJ005461994CJ0094,Semantic,Cosine Similarity,GoogleNews Embeddings
6741,61994CJ0054,61994CJ0143,GoogleNews_300,False,public health,61994CJ005461994CJ0143,Semantic,Cosine Similarity,GoogleNews Embeddings
6742,61994CJ0054,61993CJ0365,GoogleNews_300,False,public health,61994CJ005461993CJ0365,Semantic,Cosine Similarity,GoogleNews Embeddings
6743,61994CJ0054,61994CJ0240,GoogleNews_300,False,public health,61994CJ005461994CJ0240,Semantic,Cosine Similarity,GoogleNews Embeddings
6744,61994CJ0054,61990CJ0043,GoogleNews_300,False,public health,61994CJ005461990CJ0043,Semantic,Cosine Similarity,GoogleNews Embeddings
6745,61994CJ0054,62012CO0551,GoogleNews-300-WMD,False,public health,61994CJ005462012CO0551,Semantic,Word Mover's Distance,GoogleNews Embeddings
6746,61994CJ0054,62012CJ0463,GoogleNews-300-WMD,False,public health,61994CJ005462012CJ0463,Semantic,Word Mover's Distance,GoogleNews Embeddings
6747,61994CJ0054,62014CJ0076,GoogleNews-300-WMD,False,public health,61994CJ005462014CJ0076,Semantic,Word Mover's Distance,GoogleNews Embeddings
6748,61994CJ0054,62010CJ0591,GoogleNews-300-WMD,False,public health,61994CJ005462010CJ0591,Semantic,Word Mover's Distance,GoogleNews Embeddings
6749,61994CJ0054,61990CJ0013,GoogleNews-300-WMD,False,public health,61994CJ005461990CJ0013,Semantic,Word Mover's Distance,GoogleNews Embeddings
6750,61993CJ0457,61993CJ0278,tfidf-quintgram-nostem,False,social policy,61993CJ045761993CJ0278,Syntactic,Index,TF-IDF Quintgrams
6751,61993CJ0457,61990CJ0360,tfidf-quintgram-nostem,False,social policy,61993CJ045761990CJ0360,Syntactic,Index,TF-IDF Quintgrams
6752,61993CJ0457,61992CJ0399,tfidf-quintgram-nostem,True,social policy,61993CJ045761992CJ0399,Syntactic,Index,TF-IDF Quintgrams
6753,61993CJ0457,61993CJ0342,tfidf-quintgram-nostem,False,social policy,61993CJ045761993CJ0342,Syntactic,Index,TF-IDF Quintgrams
6754,61993CJ0457,61993CJ0297,tfidf-quintgram-nostem,False,social policy,61993CJ045761993CJ0297,Syntactic,Index,TF-IDF Quintgrams
6755,61993CJ0457,61993CJ0278,tfidf-nostem,False,social policy,61993CJ045761993CJ0278,Syntactic,Index,TF-IDF
6756,61993CJ0457,61990CJ0360,tfidf-nostem,False,social policy,61993CJ045761990CJ0360,Syntactic,Index,TF-IDF
6757,61993CJ0457,62002CJ0313,tfidf-nostem,False,social policy,61993CJ045762002CJ0313,Syntactic,Index,TF-IDF
6758,61993CJ0457,61980CJ0096,tfidf-nostem,False,social policy,61993CJ045761980CJ0096,Syntactic,Index,TF-IDF
6759,61993CJ0457,61995CJ0001,tfidf-nostem,True,social policy,61993CJ045761995CJ0001,Syntactic,Index,TF-IDF
6760,61993CJ0457,61991CJ0314,law2vec_200,False,social policy,61993CJ045761991CJ0314,Semantic,Cosine Similarity,Law2Vec Embeddings
6761,61993CJ0457,61991CJ0189,law2vec_200,False,social policy,61993CJ045761991CJ0189,Semantic,Cosine Similarity,Law2Vec Embeddings
6762,61993CJ0457,61994CJ0116,law2vec_200,False,social policy,61993CJ045761994CJ0116,Semantic,Cosine Similarity,Law2Vec Embeddings
6763,61993CJ0457,61992CJ0154,law2vec_200,False,social policy,61993CJ045761992CJ0154,Semantic,Cosine Similarity,Law2Vec Embeddings
6764,61993CJ0457,61992CJ0421,law2vec_200,False,social policy,61993CJ045761992CJ0421,Semantic,Cosine Similarity,Law2Vec Embeddings
6765,61993CJ0457,61993CJ0278,jaccard,False,social policy,61993CJ045761993CJ0278,Syntactic,Index,Jaccard Distance
6766,61993CJ0457,61990CJ0360,jaccard,False,social policy,61993CJ045761990CJ0360,Syntactic,Index,Jaccard Distance
6767,61993CJ0457,61991CJ0189,jaccard,False,social policy,61993CJ045761991CJ0189,Syntactic,Index,Jaccard Distance
6768,61993CJ0457,61989CJ0184,jaccard,False,social policy,61993CJ045761989CJ0184,Syntactic,Index,Jaccard Distance
6769,61993CJ0457,61992CJ0399,jaccard,True,social policy,61993CJ045761992CJ0399,Syntactic,Index,Jaccard Distance
6770,61993CJ0457,61994CJ0116,doc2vec_256_e30,False,social policy,61993CJ045761994CJ0116,Semantic,Cosine Similarity,Doc2Vec Embeddings
6771,61993CJ0457,61992CJ0154,doc2vec_256_e30,False,social policy,61993CJ045761992CJ0154,Semantic,Cosine Similarity,Doc2Vec Embeddings
6772,61993CJ0457,61998CJ0444,doc2vec_256_e30,False,social policy,61993CJ045761998CJ0444,Semantic,Cosine Similarity,Doc2Vec Embeddings
6773,61993CJ0457,61993CJ0017,doc2vec_256_e30,False,social policy,61993CJ045761993CJ0017,Semantic,Cosine Similarity,Doc2Vec Embeddings
6774,61993CJ0457,61992CJ0421,doc2vec_256_e30,False,social policy,61993CJ045761992CJ0421,Semantic,Cosine Similarity,Doc2Vec Embeddings
6775,61993CJ0457,61990CJ0360,WMD_256_e30,False,social policy,61993CJ045761990CJ0360,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6776,61993CJ0457,61993CJ0013,WMD_256_e30,False,social policy,61993CJ045761993CJ0013,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6777,61993CJ0457,61991CJ0189,WMD_256_e30,False,social policy,61993CJ045761991CJ0189,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6778,61993CJ0457,61998CJ0236,WMD_256_e30,False,social policy,61993CJ045761998CJ0236,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6779,61993CJ0457,61997CJ0115,WMD_256_e30,False,social policy,61993CJ045761997CJ0115,Semantic,Word Mover's Distance,Doc2Vec Embeddings
6780,61993CJ0457,61993CJ0278,Law2Vec-200-WMD,False,social policy,61993CJ045761993CJ0278,Semantic,Word Mover's Distance,Law2Vec Embeddings
6781,61993CJ0457,61990CJ0360,Law2Vec-200-WMD,False,social policy,61993CJ045761990CJ0360,Semantic,Word Mover's Distance,Law2Vec Embeddings
6782,61993CJ0457,61997CJ0219,Law2Vec-200-WMD,False,social policy,61993CJ045761997CJ0219,Semantic,Word Mover's Distance,Law2Vec Embeddings
6783,61993CJ0457,61999CJ0438,Law2Vec-200-WMD,False,social policy,61993CJ045761999CJ0438,Semantic,Word Mover's Distance,Law2Vec Embeddings
6784,61993CJ0457,61997CJ0115,Law2Vec-200-WMD,False,social policy,61993CJ045761997CJ0115,Semantic,Word Mover's Distance,Law2Vec Embeddings
6785,61993CJ0457,61991CJ0314,GoogleNews_300,False,social policy,61993CJ045761991CJ0314,Semantic,Cosine Similarity,GoogleNews Embeddings
6786,61993CJ0457,61991CJ0189,GoogleNews_300,False,social policy,61993CJ045761991CJ0189,Semantic,Cosine Similarity,GoogleNews Embeddings
